   0.0000000e+00   4.4000000e+01  -1.0236238e+01
   0.0000000e+00   4.5000000e+01  -1.0300624e+01
   0.0000000e+00   4.6000000e+01  -1.0362449e+01
   0.0000000e+00   4.7000000e+01  -1.0421921e+01
   0.0000000e+00   4.8000000e+01  -1.0479266e+01
   0.0000000e+00   4.9000000e+01  -1.0534722e+01
   0.0000000e+00   5.0000000e+01  -1.0588540e+01
   0.0000000e+00   5.1000000e+01  -1.0640976e+01
   0.0000000e+00   5.2000000e+01  -1.0692289e+01
   0.0000000e+00   5.3000000e+01  -1.0742739e+01
   0.0000000e+00   5.4000000e+01  -1.0792580e+01
   0.0000000e+00   5.5000000e+01  -1.0842059e+01
   0.0000000e+00   5.6000000e+01  -1.0891416e+01
   0.0000000e+00   5.7000000e+01  -1.0940874e+01
   0.0000000e+00   5.8000000e+01  -1.0990645e+01
   0.0000000e+00   5.9000000e+01  -1.1040923e+01
   0.0000000e+00   6.0000000e+01  -1.1091902e+01
   0.0000000e+00   6.1000000e+01  -1.1143691e+01
   0.0000000e+00   6.2000000e+01  -1.1196482e+01
   0.0000000e+00   6.3000000e+01  -1.1250379e+01
   0.0000000e+00   6.4000000e+01  -1.1305484e+01
   0.0000000e+00   6.5000000e+01  -1.1361880e+01
   0.0000000e+00   6.6000000e+01  -1.1419629e+01
   0.0000000e+00   6.7000000e+01  -1.1478772e+01
   0.0000000e+00   6.8000000e+01  -1.1539329e+01
   0.0000000e+00   6.9000000e+01  -1.1601296e+01
   0.0000000e+00   7.0000000e+01  -1.1664645e+01
   0.0000000e+00   7.1000000e+01  -1.1729327e+01
   0.0000000e+00   7.2000000e+01  -1.1795264e+01
   0.0000000e+00   7.3000000e+01  -1.1862355e+01
   0.0000000e+00   7.4000000e+01  -1.1930474e+01
   0.0000000e+00   7.5000000e+01  -1.1999469e+01
   0.0000000e+00   7.6000000e+01  -1.2069165e+01
   0.0000000e+00   7.7000000e+01  -1.2139361e+01
   0.0000000e+00   7.8000000e+01  -1.2209838e+01
   0.0000000e+00   7.9000000e+01  -1.2280353e+01
   0.0000000e+00   8.0000000e+01  -1.2350624e+01
   0.0000000e+00   8.1000000e+01  -1.2420441e+01
   0.0000000e+00   8.2000000e+01  -1.2489449e+01
   0.0000000e+00   8.3000000e+01  -1.2557368e+01
   0.0000000e+00   8.4000000e+01  -1.2623890e+01
   0.0000000e+00   8.5000000e+01  -1.2688702e+01
   0.0000000e+00   8.6000000e+01  -1.2751490e+01
   0.0000000e+00   8.7000000e+01  -1.2811941e+01
   0.0000000e+00   8.8000000e+01  -1.2869751e+01
   0.0000000e+00   8.9000000e+01  -1.2924624e+01
   0.0000000e+00   9.0000000e+01  -1.2976278e+01
   0.0000000e+00   9.1000000e+01  -1.3024451e+01
   0.0000000e+00   9.2000000e+01  -1.3068898e+01
   0.0000000e+00   9.3000000e+01  -1.3109400e+01
   0.0000000e+00   9.4000000e+01  -1.3145765e+01
   0.0000000e+00   9.5000000e+01  -1.3177829e+01
   0.0000000e+00   9.6000000e+01  -1.3205461e+01
   0.0000000e+00   9.7000000e+01  -1.3228562e+01
   0.0000000e+00   9.8000000e+01  -1.3247069e+01
   0.0000000e+00   9.9000000e+01  -1.3260953e+01
   0.0000000e+00   1.0000000e+02  -1.3270225e+01
   0.0000000e+00   1.0100000e+02  -1.3274930e+01
   0.0000000e+00   1.0200000e+02  -1.3275153e+01
   0.0000000e+00   1.0300000e+02  -1.3271016e+01
   0.0000000e+00   1.0400000e+02  -1.3262679e+01
   0.0000000e+00   1.0500000e+02  -1.3250338e+01
   0.0000000e+00   1.0600000e+02  -1.3234228e+01
   0.0000000e+00   1.0700000e+02  -1.3214615e+01
   0.0000000e+00   1.0800000e+02  -1.3191801e+01
   0.0000000e+00   1.0900000e+02  -1.3166119e+01
   0.0000000e+00   1.1000000e+02  -1.3137930e+01
   0.0000000e+00   1.1100000e+02  -1.3107622e+01
   0.0000000e+00   1.1200000e+02  -1.3075605e+01
   0.0000000e+00   1.1300000e+02  -1.3042308e+01
   0.0000000e+00   1.1400000e+02  -1.3008177e+01
   0.0000000e+00   1.1500000e+02  -1.2973665e+01
   0.0000000e+00   1.1600000e+02  -1.2939235e+01
   0.0000000e+00   1.1700000e+02  -1.2905350e+01
   0.0000000e+00   1.1800000e+02  -1.2872466e+01
   0.0000000e+00   1.1900000e+02  -1.2841035e+01
   0.0000000e+00   1.2000000e+02  -1.2811514e+01
   0.0000000e+00   1.2100000e+02  -1.2784253e+01
   0.0000000e+00   1.2200000e+02  -1.2759708e+01
   0.0000000e+00   1.2300000e+02  -1.2738218e+01
   0.0000000e+00   1.2400000e+02  -1.2720107e+01
   0.0000000e+00   1.2500000e+02  -1.2705659e+01
   0.0000000e+00   1.2600000e+02  -1.2695109e+01
   0.0000000e+00   1.2700000e+02  -1.2688642e+01
   0.0000000e+00   1.2800000e+02  -1.2686384e+01
   0.0000000e+00   1.2900000e+02  -1.2688402e+01
   0.0000000e+00   1.3000000e+02  -1.2694697e+01
   0.0000000e+00   1.3100000e+02  -1.2705203e+01
   0.0000000e+00   1.3200000e+02  -1.2719785e+01
   0.0000000e+00   1.3300000e+02  -1.2738238e+01
   0.0000000e+00   1.3400000e+02  -1.2760289e+01
   0.0000000e+00   1.3500000e+02  -1.2785597e+01
   0.0000000e+00   1.3600000e+02  -1.2813757e+01
   0.0000000e+00   1.3700000e+02  -1.2844305e+01
   0.0000000e+00   1.3800000e+02  -1.2876723e+01
   0.0000000e+00   1.3900000e+02  -1.2910446e+01
   0.0000000e+00   1.4000000e+02  -1.2944843e+01
   0.0000000e+00   1.4100000e+02  -1.2979357e+01
   0.0000000e+00   1.4200000e+02  -1.3013249e+01
   0.0000000e+00   1.4300000e+02  -1.3045871e+01
   0.0000000e+00   1.4400000e+02  -1.3076540e+01
   0.0000000e+00   1.4500000e+02  -1.3104579e+01
   0.0000000e+00   1.4600000e+02  -1.3129317e+01
   0.0000000e+00   1.4700000e+02  -1.3150099e+01
   0.0000000e+00   1.4800000e+02  -1.3166296e+01
   0.0000000e+00   1.4900000e+02  -1.3177303e+01
   0.0000000e+00   1.5000000e+02  -1.3182551e+01
   0.0000000e+00   1.5100000e+02  -1.3181505e+01
   0.0000000e+00   1.5200000e+02  -1.3173669e+01
   0.0000000e+00   1.5300000e+02  -1.3158591e+01
   0.0000000e+00   1.5400000e+02  -1.3135859e+01
   0.0000000e+00   1.5500000e+02  -1.3105104e+01
   0.0000000e+00   1.5600000e+02  -1.3066004e+01
   0.0000000e+00   1.5700000e+02  -1.3018280e+01
   0.0000000e+00   1.5800000e+02  -1.2961697e+01
   0.0000000e+00   1.5900000e+02  -1.2896064e+01
   0.0000000e+00   1.6000000e+02  -1.2821235e+01
   0.0000000e+00   1.6100000e+02  -1.2737109e+01
   0.0000000e+00   1.6200000e+02  -1.2643629e+01
   0.0000000e+00   1.6300000e+02  -1.2540783e+01
   0.0000000e+00   1.6400000e+02  -1.2428605e+01
   0.0000000e+00   1.6500000e+02  -1.2307174e+01
   0.0000000e+00   1.6600000e+02  -1.2176617e+01
   0.0000000e+00   1.6700000e+02  -1.2037107e+01
   0.0000000e+00   1.6800000e+02  -1.1888867e+01
   0.0000000e+00   1.6900000e+02  -1.1732167e+01
   0.0000000e+00   1.7000000e+02  -1.1567324e+01
   0.0000000e+00   1.7100000e+02  -1.1394704e+01
   0.0000000e+00   1.7200000e+02  -1.1214719e+01
   0.0000000e+00   1.7300000e+02  -1.1027826e+01
   0.0000000e+00   1.7400000e+02  -1.0834524e+01
   0.0000000e+00   1.7500000e+02  -1.0635351e+01
   0.0000000e+00   1.7600000e+02  -1.0430881e+01
   0.0000000e+00   1.7700000e+02  -1.0221715e+01
   0.0000000e+00   1.7800000e+02  -1.0008482e+01
   0.0000000e+00   1.7900000e+02  -9.7918275e+00
   0.0000000e+00   1.8000000e+02  -9.5724366e+00
   0.0000000e+00   1.8100000e+02  -9.3508913e+00
   0.0000000e+00   1.8200000e+02  -9.1279333e+00
   0.0000000e+00   1.8300000e+02  -8.9041874e+00
   0.0000000e+00   1.8400000e+02  -8.6802898e+00
   0.0000000e+00   1.8500000e+02  -8.4568542e+00
   0.0000000e+00   1.8600000e+02  -8.2344666e+00
   0.0000000e+00   1.8700000e+02  -8.0136800e+00
   0.0000000e+00   1.8800000e+02  -7.7950100e+00
   0.0000000e+00   1.8900000e+02  -7.5789317e+00
   0.0000000e+00   1.9000000e+02  -7.3658770e+00
   0.0000000e+00   1.9100000e+02  -7.1562333e+00
   0.0000000e+00   1.9200000e+02  -6.9503423e+00
   0.0000000e+00   1.9300000e+02  -6.7485010e+00
   0.0000000e+00   1.9400000e+02  -6.5509615e+00
   0.0000000e+00   1.9500000e+02  -6.3579337e+00
   0.0000000e+00   1.9600000e+02  -6.1695861e+00
   0.0000000e+00   1.9700000e+02  -5.9860493e+00
   0.0000000e+00   1.9800000e+02  -5.8074181e+00
   0.0000000e+00   1.9900000e+02  -5.6337545e+00
   0.0000000e+00   2.0000000e+02  -5.4650908e+00
   1.0000000e+00   0.0000000e+00  -5.2842740e+00
   1.0000000e+00   1.0000000e+00  -5.4112992e+00
   1.0000000e+00   2.0000000e+00  -5.5404084e+00
   1.0000000e+00   3.0000000e+00  -5.6714703e+00
   1.0000000e+00   4.0000000e+00  -5.8043390e+00
   1.0000000e+00   5.0000000e+00  -5.9388544e+00
   1.0000000e+00   6.0000000e+00  -6.0748432e+00
   1.0000000e+00   7.0000000e+00  -6.2121210e+00
   1.0000000e+00   8.0000000e+00  -6.3504935e+00
   1.0000000e+00   9.0000000e+00  -6.4897592e+00
   1.0000000e+00   1.0000000e+01  -6.6297117e+00
   1.0000000e+00   1.1000000e+01  -6.7701421e+00
   1.0000000e+00   1.2000000e+01  -6.9108418e+00
   1.0000000e+00   1.3000000e+01  -7.0516050e+00
   1.0000000e+00   1.4000000e+01  -7.1922306e+00
   1.0000000e+00   1.5000000e+01  -7.3325239e+00
   1.0000000e+00   1.6000000e+01  -7.4722980e+00
   1.0000000e+00   1.7000000e+01  -7.6113741e+00
   1.0000000e+00   1.8000000e+01  -7.7495815e+00
   1.0000000e+00   1.9000000e+01  -7.8867567e+00
   1.0000000e+00   2.0000000e+01  -8.0227252e+00
   1.0000000e+00   2.1000000e+01  -8.1573840e+00
   1.0000000e+00   2.2000000e+01  -8.2905317e+00
   1.0000000e+00   2.3000000e+01  -8.4220346e+00
   1.0000000e+00   2.4000000e+01  -8.5517410e+00
   1.0000000e+00   2.5000000e+01  -8.6794973e+00
   1.0000000e+00   2.6000000e+01  -8.8051473e+00
   1.0000000e+00   2.7000000e+01  -8.9285322e+00
   1.0000000e+00   2.8000000e+01  -9.0494923e+00
   1.0000000e+00   2.9000000e+01  -9.1678682e+00
   1.0000000e+00   3.0000000e+01  -9.2835032e+00
   1.0000000e+00   3.1000000e+01  -9.3962465e+00
   1.0000000e+00   3.2000000e+01  -9.5059562e+00
   1.0000000e+00   3.3000000e+01  -9.6125028e+00
   1.0000000e+00   3.4000000e+01  -9.7157727e+00
   1.0000000e+00   3.5000000e+01  -9.8156712e+00
   1.0000000e+00   3.6000000e+01  -9.9121262e+00
   1.0000000e+00   3.7000000e+01  -1.0005090e+01
   1.0000000e+00   3.8000000e+01  -1.0094543e+01
   1.0000000e+00   3.9000000e+01  -1.0180494e+01
   1.0000000e+00   4.0000000e+01  -1.0262981e+01
   1.0000000e+00   4.1000000e+01  -1.0342074e+01
   1.0000000e+00   4.2000000e+01  -1.0417875e+01
   1.0000000e+00   4.3000000e+01  -1.0490514e+01
   1.0000000e+00   4.4000000e+01  -1.0560150e+01
   1.0000000e+00   4.5000000e+01  -1.0626972e+01
   1.0000000e+00   4.6000000e+01  -1.0691191e+01
   1.0000000e+00   4.7000000e+01  -1.0753041e+01
   1.0000000e+00   4.8000000e+01  -1.0812775e+01
   1.0000000e+00   4.9000000e+01  -1.0870660e+01
   1.0000000e+00   5.0000000e+01  -1.0926973e+01
   1.0000000e+00   5.1000000e+01  -1.0981999e+01
   1.0000000e+00   5.2000000e+01  -1.1036021e+01
   1.0000000e+00   5.3000000e+01  -1.1089323e+01
   1.0000000e+00   5.4000000e+01  -1.1142180e+01
   1.0000000e+00   5.5000000e+01  -1.1194854e+01
   1.0000000e+00   5.6000000e+01  -1.1247597e+01
   1.0000000e+00   5.7000000e+01  -1.1300640e+01
   1.0000000e+00   5.8000000e+01  -1.1354200e+01
   1.0000000e+00   5.9000000e+01  -1.1408469e+01
   1.0000000e+00   6.0000000e+01  -1.1463638e+01
   1.0000000e+00   6.1000000e+01  -1.1519809e+01
   1.0000000e+00   6.2000000e+01  -1.1577165e+01
   1.0000000e+00   6.3000000e+01  -1.1635801e+01
   1.0000000e+00   6.4000000e+01  -1.1695806e+01
   1.0000000e+00   6.5000000e+01  -1.1757254e+01
   1.0000000e+00   6.6000000e+01  -1.1820193e+01
   1.0000000e+00   6.7000000e+01  -1.1884656e+01
   1.0000000e+00   6.8000000e+01  -1.1950651e+01
   1.0000000e+00   6.9000000e+01  -1.2018164e+01
   1.0000000e+00   7.0000000e+01  -1.2087161e+01
   1.0000000e+00   7.1000000e+01  -1.2157581e+01
   1.0000000e+00   7.2000000e+01  -1.2229339e+01
   1.0000000e+00   7.3000000e+01  -1.2302326e+01
   1.0000000e+00   7.4000000e+01  -1.2376405e+01
   1.0000000e+00   7.5000000e+01  -1.2451416e+01
   1.0000000e+00   7.6000000e+01  -1.2527171e+01
   1.0000000e+00   7.7000000e+01  -1.2603460e+01
   1.0000000e+00   7.8000000e+01  -1.2680049e+01
   1.0000000e+00   7.9000000e+01  -1.2756682e+01
   1.0000000e+00   8.0000000e+01  -1.2833061e+01
   1.0000000e+00   8.1000000e+01  -1.2908960e+01
   1.0000000e+00   8.2000000e+01  -1.2984000e+01
   1.0000000e+00   8.3000000e+01  -1.3057883e+01
   1.0000000e+00   8.4000000e+01  -1.3130275e+01
   1.0000000e+00   8.5000000e+01  -1.3200836e+01
   1.0000000e+00   8.6000000e+01  -1.3269226e+01
   1.0000000e+00   8.7000000e+01  -1.3335102e+01
   1.0000000e+00   8.8000000e+01  -1.3398130e+01
   1.0000000e+00   8.9000000e+01  -1.3457983e+01
   1.0000000e+00   9.0000000e+01  -1.3514348e+01
   1.0000000e+00   9.1000000e+01  -1.3566934e+01
   1.0000000e+00   9.2000000e+01  -1.3615467e+01
   1.0000000e+00   9.3000000e+01  -1.3659702e+01
   1.0000000e+00   9.4000000e+01  -1.3699425e+01
   1.0000000e+00   9.5000000e+01  -1.3734450e+01
   1.0000000e+00   9.6000000e+01  -1.3764630e+01
   1.0000000e+00   9.7000000e+01  -1.3789853e+01
   1.0000000e+00   9.8000000e+01  -1.3810047e+01
   1.0000000e+00   9.9000000e+01  -1.3825181e+01
   1.0000000e+00   1.0000000e+02  -1.3835263e+01
   1.0000000e+00   1.0100000e+02  -1.3840345e+01
   1.0000000e+00   1.0200000e+02  -1.3840522e+01
   1.0000000e+00   1.0300000e+02  -1.3835931e+01
   1.0000000e+00   1.0400000e+02  -1.3826750e+01
   1.0000000e+00   1.0500000e+02  -1.3813201e+01
   1.0000000e+00   1.0600000e+02  -1.3795546e+01
   1.0000000e+00   1.0700000e+02  -1.3774086e+01
   1.0000000e+00   1.0800000e+02  -1.3749160e+01
   1.0000000e+00   1.0900000e+02  -1.3721144e+01
   1.0000000e+00   1.1000000e+02  -1.3690443e+01
   1.0000000e+00   1.1100000e+02  -1.3657494e+01
   1.0000000e+00   1.1200000e+02  -1.3622758e+01
   1.0000000e+00   1.1300000e+02  -1.3586719e+01
   1.0000000e+00   1.1400000e+02  -1.3549875e+01
   1.0000000e+00   1.1500000e+02  -1.3512737e+01
   1.0000000e+00   1.1600000e+02  -1.3475822e+01
   1.0000000e+00   1.1700000e+02  -1.3439648e+01
   1.0000000e+00   1.1800000e+02  -1.3404727e+01
   1.0000000e+00   1.1900000e+02  -1.3371564e+01
   1.0000000e+00   1.2000000e+02  -1.3340667e+01
   1.0000000e+00   1.2100000e+02  -1.3312434e+01
   1.0000000e+00   1.2200000e+02  -1.3287372e+01
   1.0000000e+00   1.2300000e+02  -1.3265863e+01
   1.0000000e+00   1.2400000e+02  -1.3248271e+01
   1.0000000e+00   1.2500000e+02  -1.3234917e+01
   1.0000000e+00   1.2600000e+02  -1.3226070e+01
   1.0000000e+00   1.2700000e+02  -1.3221940e+01
   1.0000000e+00   1.2800000e+02  -1.3222675e+01
   1.0000000e+00   1.2900000e+02  -1.3228354e+01
   1.0000000e+00   1.3000000e+02  -1.3238985e+01
   1.0000000e+00   1.3100000e+02  -1.3254496e+01
   1.0000000e+00   1.3200000e+02  -1.3274741e+01
   1.0000000e+00   1.3300000e+02  -1.3299490e+01
   1.0000000e+00   1.3400000e+02  -1.3328437e+01
   1.0000000e+00   1.3500000e+02  -1.3361198e+01
   1.0000000e+00   1.3600000e+02  -1.3397313e+01
   1.0000000e+00   1.3700000e+02  -1.3436258e+01
   1.0000000e+00   1.3800000e+02  -1.3477444e+01
   1.0000000e+00   1.3900000e+02  -1.3520228e+01
   1.0000000e+00   1.4000000e+02  -1.3563895e+01
   1.0000000e+00   1.4100000e+02  -1.3607806e+01
   1.0000000e+00   1.4200000e+02  -1.3651124e+01
   1.0000000e+00   1.4300000e+02  -1.3693112e+01
   1.0000000e+00   1.4400000e+02  -1.3732997e+01
   1.0000000e+00   1.4500000e+02  -1.3770008e+01
   1.0000000e+00   1.4600000e+02  -1.3803388e+01
   1.0000000e+00   1.4700000e+02  -1.3832397e+01
   1.0000000e+00   1.4800000e+02  -1.3856326e+01
   1.0000000e+00   1.4900000e+02  -1.3874496e+01
   1.0000000e+00   1.5000000e+02  -1.3886269e+01
   1.0000000e+00   1.5100000e+02  -1.3891047e+01
   1.0000000e+00   1.5200000e+02  -1.3888278e+01
   1.0000000e+00   1.5300000e+02  -1.3877458e+01
   1.0000000e+00   1.5400000e+02  -1.3858132e+01
   1.0000000e+00   1.5500000e+02  -1.3829893e+01
   1.0000000e+00   1.5600000e+02  -1.3792384e+01
   1.0000000e+00   1.5700000e+02  -1.3745300e+01
   1.0000000e+00   1.5800000e+02  -1.3688380e+01
   1.0000000e+00   1.5900000e+02  -1.3621417e+01
   1.0000000e+00   1.6000000e+02  -1.3544250e+01
   1.0000000e+00   1.6100000e+02  -1.3456768e+01
   1.0000000e+00   1.6200000e+02  -1.3358906e+01
   1.0000000e+00   1.6300000e+02  -1.3250652e+01
   1.0000000e+00   1.6400000e+02  -1.3132041e+01
   1.0000000e+00   1.6500000e+02  -1.3003159e+01
   1.0000000e+00   1.6600000e+02  -1.2864147e+01
   1.0000000e+00   1.6700000e+02  -1.2715193e+01
   1.0000000e+00   1.6800000e+02  -1.2556542e+01
   1.0000000e+00   1.6900000e+02  -1.2388494e+01
   1.0000000e+00   1.7000000e+02  -1.2211400e+01
   1.0000000e+00   1.7100000e+02  -1.2025667e+01
   1.0000000e+00   1.7200000e+02  -1.1831755e+01
   1.0000000e+00   1.7300000e+02  -1.1630175e+01
   1.0000000e+00   1.7400000e+02  -1.1421488e+01
   1.0000000e+00   1.7500000e+02  -1.1206297e+01
   1.0000000e+00   1.7600000e+02  -1.0985248e+01
   1.0000000e+00   1.7700000e+02  -1.0759020e+01
   1.0000000e+00   1.7800000e+02  -1.0528324e+01
   1.0000000e+00   1.7900000e+02  -1.0293888e+01
   1.0000000e+00   1.8000000e+02  -1.0056485e+01
   1.0000000e+00   1.8100000e+02  -9.8167779e+00
   1.0000000e+00   1.8200000e+02  -9.5756000e+00
   1.0000000e+00   1.8300000e+02  -9.3336581e+00
   1.0000000e+00   1.8400000e+02  -9.0916691e+00
   1.0000000e+00   1.8500000e+02  -8.8503236e+00
   1.0000000e+00   1.8600000e+02  -8.6102794e+00
   1.0000000e+00   1.8700000e+02  -8.3721550e+00
   1.0000000e+00   1.8800000e+02  -8.1365253e+00
   1.0000000e+00   1.8900000e+02  -7.9039172e+00
   1.0000000e+00   1.9000000e+02  -7.6748072e+00
   1.0000000e+00   1.9100000e+02  -7.4496196e+00
   1.0000000e+00   1.9200000e+02  -7.2287260e+00
   1.0000000e+00   1.9300000e+02  -7.0124455e+00
   1.0000000e+00   1.9400000e+02  -6.8010461e+00
   1.0000000e+00   1.9500000e+02  -6.5947467e+00
   1.0000000e+00   1.9600000e+02  -6.3937198e+00
   1.0000000e+00   1.9700000e+02  -6.1980942e+00
   1.0000000e+00   1.9800000e+02  -6.0079586e+00
   1.0000000e+00   1.9900000e+02  -5.8233654e+00
   1.0000000e+00   2.0000000e+02  -5.6443339e+00
   2.0000000e+00   0.0000000e+00  -5.4206376e+00
   2.0000000e+00   1.0000000e+00  -5.5529447e+00
   2.0000000e+00   2.0000000e+00  -5.6874210e+00
   2.0000000e+00   3.0000000e+00  -5.8239173e+00
   2.0000000e+00   4.0000000e+00  -5.9622678e+00
   2.0000000e+00   5.0000000e+00  -6.1022907e+00
   2.0000000e+00   6.0000000e+00  -6.2437900e+00
   2.0000000e+00   7.0000000e+00  -6.3865572e+00
   2.0000000e+00   8.0000000e+00  -6.5303743e+00
   2.0000000e+00   9.0000000e+00  -6.6750163e+00
   2.0000000e+00   1.0000000e+01  -6.8202548e+00
   2.0000000e+00   1.1000000e+01  -6.9658613e+00
   2.0000000e+00   1.2000000e+01  -7.1116104e+00
   2.0000000e+00   1.3000000e+01  -7.2572836e+00
   2.0000000e+00   1.4000000e+01  -7.4026718e+00
   2.0000000e+00   1.5000000e+01  -7.5475772e+00
   2.0000000e+00   1.6000000e+01  -7.6918152e+00
   2.0000000e+00   1.7000000e+01  -7.8352142e+00
   2.0000000e+00   1.8000000e+01  -7.9776156e+00
   2.0000000e+00   1.9000000e+01  -8.1188715e+00
   2.0000000e+00   2.0000000e+01  -8.2588258e+00
   2.0000000e+00   2.1000000e+01  -8.3973969e+00
   2.0000000e+00   2.2000000e+01  -8.5344021e+00
   2.0000000e+00   2.3000000e+01  -8.6697271e+00
   2.0000000e+00   2.4000000e+01  -8.8032368e+00
   2.0000000e+00   2.5000000e+01  -8.9347902e+00
   2.0000000e+00   2.6000000e+01  -9.0642396e+00
   2.0000000e+00   2.7000000e+01  -9.1914304e+00
   2.0000000e+00   2.8000000e+01  -9.3162016e+00
   2.0000000e+00   2.9000000e+01  -9.4383885e+00
   2.0000000e+00   3.0000000e+01  -9.5578253e+00
   2.0000000e+00   3.1000000e+01  -9.6743488e+00
   2.0000000e+00   3.2000000e+01  -9.7878026e+00
   2.0000000e+00   3.3000000e+01  -9.8980417e+00
   2.0000000e+00   3.4000000e+01  -1.0004937e+01
   2.0000000e+00   3.5000000e+01  -1.0108379e+01
   2.0000000e+00   3.6000000e+01  -1.0208282e+01
   2.0000000e+00   3.7000000e+01  -1.0304591e+01
   2.0000000e+00   3.8000000e+01  -1.0397277e+01
   2.0000000e+00   3.9000000e+01  -1.0486347e+01
   2.0000000e+00   4.0000000e+01  -1.0571842e+01
   2.0000000e+00   4.1000000e+01  -1.0653838e+01
   2.0000000e+00   4.2000000e+01  -1.0732446e+01
   2.0000000e+00   4.3000000e+01  -1.0807813e+01
   2.0000000e+00   4.4000000e+01  -1.0880118e+01
   2.0000000e+00   4.5000000e+01  -1.0949573e+01
   2.0000000e+00   4.6000000e+01  -1.1016417e+01
   2.0000000e+00   4.7000000e+01  -1.1080913e+01
   2.0000000e+00   4.8000000e+01  -1.1143346e+01
   2.0000000e+00   4.9000000e+01  -1.1204016e+01
   2.0000000e+00   5.0000000e+01  -1.1263232e+01
   2.0000000e+00   5.1000000e+01  -1.1321309e+01
   2.0000000e+00   5.2000000e+01  -1.1378561e+01
   2.0000000e+00   5.3000000e+01  -1.1435294e+01
   2.0000000e+00   5.4000000e+01  -1.1491803e+01
   2.0000000e+00   5.5000000e+01  -1.1548368e+01
   2.0000000e+00   5.6000000e+01  -1.1605248e+01
   2.0000000e+00   5.7000000e+01  -1.1662678e+01
   2.0000000e+00   5.8000000e+01  -1.1720872e+01
   2.0000000e+00   5.9000000e+01  -1.1780014e+01
   2.0000000e+00   6.0000000e+01  -1.1840284e+01
   2.0000000e+00   6.1000000e+01  -1.1901767e+01
   2.0000000e+00   6.2000000e+01  -1.1964626e+01
   2.0000000e+00   6.3000000e+01  -1.2028937e+01
   2.0000000e+00   6.4000000e+01  -1.2094771e+01
   2.0000000e+00   6.5000000e+01  -1.2162177e+01
   2.0000000e+00   6.6000000e+01  -1.2231190e+01
   2.0000000e+00   6.7000000e+01  -1.2301822e+01
   2.0000000e+00   6.8000000e+01  -1.2374066e+01
   2.0000000e+00   6.9000000e+01  -1.2447898e+01
   2.0000000e+00   7.0000000e+01  -1.2523269e+01
   2.0000000e+00   7.1000000e+01  -1.2600109e+01
   2.0000000e+00   7.2000000e+01  -1.2678326e+01
   2.0000000e+00   7.3000000e+01  -1.2757800e+01
   2.0000000e+00   7.4000000e+01  -1.2838388e+01
   2.0000000e+00   7.5000000e+01  -1.2919922e+01
   2.0000000e+00   7.6000000e+01  -1.3002209e+01
   2.0000000e+00   7.7000000e+01  -1.3085030e+01
   2.0000000e+00   7.8000000e+01  -1.3168142e+01
   2.0000000e+00   7.9000000e+01  -1.3251281e+01
